Unnamed: 0,ID,Salary,Designation,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,Degree,Specialization,collegeGPA,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
train,580061,250000,software developer,m,1991,73.5,state,2008,77.23,state,B.Tech/B.E.,information technology,74.04,2012,300,500,720,0.635978756456794,1.2772,0.4395,-0.2974,-2.2627,-1.0524
train,642309,600000,asst. manager,m,1991,94.8,cbse,2008,81.2,cbse,B.Tech/B.E.,other,90.32,2013,675,525,795,-1.0,-0.3027,-0.7866,-0.4511,0.0192,-0.0943
train,1007923,205000,java developer,m,1993,81.86,icse,2010,74.4,icse,B.Tech/B.E.,computer engineering,80.7,2014,560,560,605,0.842248322257836,1.5644,1.5444,0.9322,-2.5163,1.4386
train,374989,170000,data analyst,f,1991,83.5,state,2008,92.5,state,B.Tech/B.E.,electronics and communication engineering,74.7,2012,445,565,615,0.910770164246022,1.4374,1.7488,-1.5051,-1.7591,0.5024
train,1271625,575000,ui developer,m,1989,79.6,cbse,2007,72.8,cbse,B.Tech/B.E.,computer engineering,68.7,2012,650,655,570,0.978799292641428,0.5591,0.8784,0.3174,-0.7415,0.4805
train,1122980,190000,front end developer,f,1990,73.0,state,2007,56.0,state,MCA,computer application,71.0,2013,405,410,440,0.704090412131314,-0.4463,-0.1206,-0.1437,0.9066,0.8637
train,1023416,120000,database developer,m,1993,79.0,state,2010,89.2,state,B.Tech/B.E.,information technology,71.0,2014,370,505,330,0.563267823666597,0.99,1.3779,1.8543,0.5262,0.2889
train,624540,130000,technical support engineer,m,1992,81.0,state,2009,77.0,state,B.Tech/B.E.,computer science & engineering,67.0,2013,510,500,295,0.308400582860308,1.4208,1.5444,1.0859,-1.1218,1.247
train,681125,325000,systems engineer,m,1992,92.4,cbse,2009,83.4,cbse,B.Tech/B.E.,computer engineering,71.46,2013,765,715,635,0.23780283983757,1.8517,1.5444,0.7785,-2.2627,1.0554
train,975265,240000,it support specialist,m,1989,73.8,icse,2007,71.0,cbse,B.Tech/B.E.,other,58.3,2013,640,595,595,-1.0,0.8463,0.2124,0.6248,-0.8682,1.247
train,332049,150000,junior software engineer,f,1990,86.2,cbse,2008,69.8,cbse,B.Tech/B.E.,electronics and communication engineering,68.4,2012,505,405,515,0.376059586651545,0.9737,0.5008,-0.3803,0.76733,0.8183
train,611964,615000,quality assurance test engineer,f,1991,71.0,state,2008,74.8,state,B.Tech/B.E.,computer engineering,69.73,2013,555,545,680,0.952245572924303,-1.8825,-2.7846,-0.1437,0.9066,-1.0524
train,334430,420000,system engineer,m,1989,79.8,n/a,2007,81.0,n/a,B.Tech/B.E.,electronics and communication engineering,76.03,2012,425,535,605,0.694479327708463,1.4374,0.1498,-0.598,-1.58287,-0.7615
train,597889,350000,software engineer,m,1991,90.4,cbse,2009,79.8,cbse,B.Tech/B.E.,computer engineering,73.4,2013,590,520,680,0.86262547474376,-2.3134,0.2124,-1.2196,2.0475,-1.6273
train,336342,380000,associate system engineer,m,1992,89.33,state,2008,97.0,state,B.Tech/B.E.,electronics and communication engineering,79.0,2012,515,555,655,0.124502074009537,0.8578,0.0328,-0.1988,-0.26087,-0.2875
train,245986,150000,quality engineer,m,1989,69.0,n/a,2007,50.0,n/a,B.Tech/B.E.,electronics and instrumentation engineering,66.0,2011,394,265,445,0.376059586651545,0.0464,-1.9953,0.0914,0.8848,0.0284
train,1152368,180000,salesforce developer,m,1990,69.2,cbse,2008,64.4,cbse,B.Tech/B.E.,electronics and communication engineering,67.8,2012,490,360,310,0.436962648056859,0.4155,1.3779,1.547,3.3152,0.6721
train,514471,200000,engineer-hws,m,1989,64.0,state,2006,64.0,state,B.Tech/B.E.,electronics and communication engineering,65.0,2012,500,435,605,0.0587928000083534,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253
train,961359,170000,technical support engineer,f,1992,67.0,icse,2010,67.0,icse,B.Tech/B.E.,electronics & telecommunications,72.0,2014,450,460,340,0.649389714846691,-1.4517,0.2124,-0.6048,1.4136,-0.2859
train,1094270,210000,network engineer,m,1991,71.1,state,2008,64.2,state,B.Tech/B.E.,electronics and communication engineering,74.3,2014,535,445,545,0.976292560913216,-0.8772,-0.1206,0.6248,0.0192,-0.2859
train,837643,360000,test engineer,m,1993,84.6,cbse,2010,74.4,cbse,B.Tech/B.E.,computer science & engineering,66.24,2014,590,440,620,0.622642915849938,0.1282,1.3779,-2.1418,-0.995,0.6721
train,390616,190000,network engineer,m,1990,61.73,state,2008,60.0,state,B.Tech/B.E.,computer engineering,63.33,2012,455,395,385,0.308400582860308,-0.2628,-0.4353,1.2525,0.0623,-0.9194
train,988904,235000,business analyst consultant,m,1992,78.16,icse,2010,64.83,icse,B.Tech/B.E.,computer science & engineering,63.65,2014,560,510,450,-1.0,-0.0154,0.8784,1.2396,1.9207,0.8637
train,982556,350000,qa analyst,m,1992,88.0,cbse,2009,88.0,cbse,B.Tech/B.E.,information technology,74.74,2014,490,545,630,0.356536487724475,0.5591,-0.1206,0.01,-1.1218,-0.0943
train,391149,335000,software engineer,m,1991,77.22,state,2008,75.66,state,B.Tech/B.E.,electronics and communication engineering,77.01,2012,385,465,595,0.824666400671332,-0.4173,0.1888,-0.1988,-0.349,-0.1295
train,331251,355000,software quality assurance tester,f,1990,92.0,state,2008,94.9,state,B.Tech/B.E.,computer engineering,76.0,2012,595,475,684,0.916869961103619,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194
train,332961,430000,senior systems engineer,m,1991,86.0,state,2008,96.5,state,B.Tech/B.E.,electronics and communication engineering,71.46,2012,565,615,745,0.824666400671332,-1.6538,-1.0203,-0.4891,1.23732999999999,-1.2354
train,348688,300000,software engineer,m,1989,58.0,n/a,2007,59.0,n/a,MCA,computer application,70.0,2013,395,385,525,0.968237495890543,0.6646,0.9688,-0.1988,0.1798,0.1864
train,514541,200000,quality analyst,f,1988,84.0,cbse,2006,71.0,cbse,B.Tech/B.E.,electronics and communication engineering,73.5,2012,535,460,340,0.985461394326131,0.3555,0.1888,0.672,0.8848,-0.406
train,900218,420000,management trainee,m,1988,82.0,cbse,2005,75.8,cbse,M.Tech./M.E.,other,82.5,2014,625,520,705,-1.0,-1.8825,0.5454,-0.9122,-0.1076,-1.4356
train,993561,220000,android developer,m,1991,91.6,state,2009,76.0,state,B.Tech/B.E.,information technology,70.25,2013,570,545,405,0.842248322257836,0.2718,-0.1206,-0.6048,-0.3612,-0.0943
train,614115,350000,product manager,m,1992,82.6,cbse,2009,68.4,cbse,B.Tech/B.E.,electronics and communication engineering,72.0,2013,570,500,590,-1.0,0.99,-0.6201,-0.4511,0.3995,-1.0524
train,1088451,250000,software engineer,m,1992,70.14,icse,2009,75.2,cbse,B.Tech/B.E.,electronics and communication engineering,80.9,2013,650,615,525,-1.0,0.4155,0.5454,-0.6048,-0.995,-0.4776
train,955684,200000,network engineer,m,1992,52.0,state,2010,65.8,state,B.Tech/B.E.,electronics and communication engineering,64.8,2014,250,315,220,0.976292560913216,-1.5953,-0.2871,1.547,1.0333,-1.0524
train,827501,300000,entry level sales and marketing,m,1992,86.2,cbse,2010,82.0,cbse,B.Tech/B.E.,electronics and electrical engineering,78.9,2014,640,535,545,0.557389505646088,-1.7389,-1.6191,-1.9881,0.653,-1.6273
train,670628,340000,software engineer,m,1991,76.6,cbse,2009,82.2,cbse,B.Tech/B.E.,computer science & engineering,72.0,2013,520,610,705,0.952245572924303,-1.0208,-0.2871,-0.9122,0.0192,-2.0105
train,358114,450000,software engineer,f,1990,81.4,cbse,2008,83.6,cbse,B.Tech/B.E.,information technology,73.0,2012,505,515,515,0.635978756456794,-2.5811,0.9688,-0.9245,0.5323,-0.0506
train,1049856,355000,software engineer,m,1992,80.0,state,2010,85.6,state,B.Tech/B.E.,information technology,90.1,2014,490,555,465,0.996744486852253,-0.0154,0.5454,0.3174,-1.3753,-0.2859
train,511865,180000,sales associate,f,1989,65.0,state,2007,52.0,state,MCA,computer application,75.0,2013,300,270,285,0.190153405601018,-1.6538,-1.8393,-1.5051,0.2973,-2.1833
train,284534,210000,quality analyst,m,1989,76.0,cbse,2007,74.0,cbse,B.Tech/B.E.,computer engineering,71.48,2011,395,385,315,0.245455659999829,0.6646,0.5008,0.672,-0.9953,0.5024
train,1091127,150000,it recruiter,m,1992,63.8,cbse,2009,62.33,state,B.Tech/B.E.,electronics & telecommunications,74.0,2013,560,495,380,-1.0,0.8463,1.3779,2.1617,-1.2486,0.6721
train,505714,240000,project coordinator,m,1989,46.8,state,2009,72.48,state,B.Tech/B.E.,computer engineering,59.7,2012,450,525,605,0.901489571371033,-1.3447,-0.2793,-0.4891,1.5018,-0.9194
train,563037,110000,quality assurance engineer,m,1988,82.8,cbse,2007,78.4,cbse,B.Tech/B.E.,electrical engineering,69.68,2011,485,525,650,0.229481754911755,-1.1644,0.3789,0.7785,0.7798,0.2889
train,1089696,300000,system engineer,f,1991,82.2,cbse,2009,71.6,cbse,B.Tech/B.E.,electronics and communication engineering,76.6,2013,570,460,450,0.649389714846691,-1.7389,-0.2871,-0.1437,0.7798,-0.2859
train,1077640,300000,software test engineer,m,1992,79.3,state,2009,92.9,state,B.Tech/B.E.,electronics and communication engineering,80.06,2013,440,530,680,0.943272157866555,0.7027,0.8784,0.3174,1.5404,0.4805
train,1036442,240000,test engineer,m,1991,71.0,state,2009,63.0,cbse,B.Tech/B.E.,electronics and communication engineering,68.0,2013,545,460,525,0.338786347219528,-0.3027,0.7119,0.01,-0.995,-0.4776
train,765578,145000,it recruiter,f,1992,83.33,state,2009,93.5,state,B.Tech/B.E.,electronics and electrical engineering,68.48,2013,500,400,355,0.966006923498049,0.2718,-0.7866,-0.4511,0.3995,0.8637
train,205633,500000,system engineer,m,1988,81.7,state,2005,75.8,state,B.Tech/B.E.,computer engineering,78.7,2011,475,245,485,0.735795709224656,-1.3447,-1.3713,-0.4891,0.1798,1.2923
train,619139,180000,engineer,m,1991,68.6,cbse,2008,66.4,cbse,B.Tech/B.E.,electronics and communication engineering,64.7,2013,310,500,560,0.694479327708463,0.2718,-1.1196,-0.7585,-0.4879,-0.8608
train,1193792,200000,software engineer,m,1990,80.0,state,2008,79.3,state,B.Tech/B.E.,computer science & engineering,65.7,2012,570,675,485,0.23780283983757,0.1282,-0.4536,1.3933,-0.6147,-0.8608
train,606364,180000,system engineer,m,1991,74.0,cbse,2008,68.0,cbse,B.Tech/B.E.,computer engineering,69.15,2012,485,580,530,0.670743151433127,0.1282,1.0449,0.4711,-0.6147,-0.0943
train,103172,300000,programmer analyst,f,1989,86.0,n/a,2006,84.0,n/a,B.Tech/B.E.,information technology,74.42,2010,605,355,405,0.245455659999829,1.1283,0.3448,-0.1988,-1.5828,-0.4455
train,339216,360000,network administrator,m,1989,75.0,n/a,2007,63.0,n/a,B.Tech/B.E.,information technology,65.0,2011,505,585,485,0.563267823666597,-1.5765,-0.1232,-1.5051,0.35603,-0.2875
train,206976,510000,electrical field engineer,m,1990,70.2,n/a,2007,68.4,n/a,B.Tech/B.E.,electronics and electrical engineering,60.4,2011,544,415,504,0.0587928000083534,-0.5719,-0.2793,0.672,-0.6428,-0.2875
train,325868,210000,software engineer,f,1991,86.0,state,2008,92.8,state,B.Tech/B.E.,computer science & engineering,69.25,2012,435,465,525,0.670743151433127,0.3941,0.0328,-1.9405,-0.43717,-0.9194
train,1034780,95000,apprentice,f,1990,72.75,state,2009,65.4,state,B.Tech/B.E.,computer science & engineering,79.0,2013,420,520,500,0.953899775079926,0.99,-0.1206,0.1637,-0.7415,-0.2859
train,639274,210000,product development engineer,f,1992,85.0,state,2009,94.6,state,B.Tech/B.E.,mechanical engineering,80.02,2013,545,510,485,0.993917312137124,-0.5899,1.5444,-0.2974,-0.4879,0.6721
train,263859,450000,assistant manager,m,1988,73.0,n/a,2004,68.69,n/a,B.Tech/B.E.,mechanical engineering,65.66,2011,355,455,415,0.206710618336758,0.6646,0.6568,1.1074,-0.0552,0.9763
train,1122714,240000,android developer,m,1992,82.0,cbse,2010,72.0,cbse,B.Tech/B.E.,computer science & engineering,83.0,2014,735,595,440,0.901489571371033,0.7027,1.0449,0.3174,-0.995,-2.5853
train,1114172,140000,management trainee,m,1990,76.2,cbse,2009,75.8,state,B.Tech/B.E.,electronics and electrical engineering,69.56,2013,525,425,534,0.493596387301038,-1.4517,-0.4536,0.3174,-1.1218,-1.8189
train,89357,225000,technical support engineer,m,1989,69.0,state,2006,50.0,state,B.Tech/B.E.,information technology,60.0,2010,404,375,395,0.488347976782714,1.4374,-1.2153,-0.6343,-0.2902,-2.0253
train,285832,420000,system engineer,f,1988,84.8,state,2006,78.66,state,B.Tech/B.E.,computer engineering,69.47,2011,435,565,455,0.245455659999829,0.0464,0.1888,0.672,0.7673,0.5024
train,639884,180000,salesforce developer,m,1992,77.0,state,2009,70.92,state,B.Tech/B.E.,electronics and communication engineering,71.09,2013,370,440,250,0.538386892985096,1.4208,0.2124,0.6248,0.2727,-0.0943
train,331557,455000,system administrator,f,1991,76.0,n/a,2008,78.0,n/a,B.Tech/B.E.,information technology,73.0,2012,485,595,345,0.308400582860308,0.8192,0.8518,-1.9042,-1.23027,-0.4455
train,78936,375000,operations engineer,m,1988,68.0,cbse,2006,59.2,cbse,B.Tech/B.E.,electronics and communication engineering,65.0,2010,355,455,495,0.376059586651545,-1.6538,-1.6833,-1.2148,1.3549,0.0284
train,350462,100000,seo executive,m,1990,75.6,cbse,2008,68.6,state,B.Tech/B.E.,biotechnology,70.46,2012,475,505,475,0.553216382065876,-1.4992,0.2668,1.1437,2.2949,-0.9194
train,45579,550000,automation engineer,m,1988,71.0,state,2006,71.0,state,B.Tech/B.E.,computer engineering,77.0,2010,555,585,625,0.98374996654107,-0.880999999999999,0.3448,0.2366,-0.2902,-1.2354
train,1204221,350000,programmer analyst,m,1994,84.5,state,2011,85.0,state,B.Tech/B.E.,computer science & engineering,72.3,2015,615,530,475,0.842248322257836,-0.5899,-0.7866,-1.2196,0.9066,-0.8608
train,599948,300000,software engineer,m,1992,86.8,n/a,2009,92.5,n/a,B.Tech/B.E.,computer engineering,70.0,2013,570,570,665,0.930370607202691,0.4155,-0.1206,0.1637,-1.2486,0.0973
train,1034824,120000,web developer,f,1991,84.0,cbse,2008,78.0,cbse,B.Tech/B.E.,information technology,70.0,2013,675,555,690,0.735795709224656,1.1336,0.3789,-1.0659,-1.8824,0.4805
train,866912,325000,software engineer,m,1991,79.6,cbse,2009,70.2,cbse,B.Tech/B.E.,electronics and communication engineering,77.94,2013,555,645,750,0.655766942617211,-1.4517,0.3789,0.3174,-0.995,-0.0943
train,597697,325000,network engineer,m,1992,83.6,cbse,2009,85.4,cbse,B.Tech/B.E.,computer engineering,73.3,2013,580,620,750,0.952245572924303,1.1336,0.8784,-0.4511,-0.7415,1.4386
train,308164,370000,systems engineer,m,1990,74.6,cbse,2007,73.4,cbse,B.Tech/B.E.,information technology,71.06,2012,555,475,615,0.916869961103619,1.2828,1.1248,1.8331,-0.1727,1.6082
train,48647,600000,senior software engineer,m,1987,74.4,state,2005,79.0,state,B.Tech/B.E.,information technology,62.81,2009,495,495,455,0.968237495890543,0.8192,1.7488,-0.1988,-1.9354,0.1864
train,138359,335000,senior research fellow,m,1988,82.2,state,2006,82.6,state,B.Tech/B.E.,computer science & engineering,75.88,2010,395,345,385,0.276047228046856,0.6646,-0.2793,-0.0537,0.7673,-0.2875
train,354749,140000,process advisor,m,1990,82.7,state,2008,81.42,state,B.Tech/B.E.,electronics and electrical engineering,65.41,2012,475,535,325,0.538386892985096,0.0464,1.1248,-0.0537,-0.7015,-0.9194
train,1098819,90000,software developer,f,1990,81.0,state,2008,76.0,state,B.Tech/B.E.,information technology,81.0,2012,675,570,355,0.911395278391328,-0.0154,0.7119,-0.7585,1.0333,0.4805
train,322718,110000,associate software engineer,m,1990,72.0,state,2006,64.0,state,B.Tech/B.E.,computer engineering,78.0,2012,405,485,495,0.165633091512476,-1.6538,-1.8393,-0.9245,1.3549,-0.5245
train,999665,420000,software engineer,m,1993,82.33,state,2010,90.9,state,B.Tech/B.E.,electronics and communication engineering,82.2,2014,595,510,560,0.207392169717661,1.8517,0.3789,0.4711,-0.2344,0.6721
train,308247,300000,business analyst,m,1989,67.0,cbse,2007,73.0,cbse,B.Tech/B.E.,information technology,64.7,2012,655,445,525,0.308400582860308,-0.7264,1.4368,0.2366,0.2973,-0.4455
train,909904,345000,network engineer,m,1993,87.33,state,2010,91.9,state,B.Tech/B.E.,electronics and communication engineering,67.0,2014,415,510,605,0.881620069530177,0.1282,-0.1206,-0.2974,0.653,-0.6692
train,582313,420000,system engineer,m,1991,84.3,cbse,2009,86.0,cbse,B.Tech/B.E.,computer science & engineering,80.4,2013,675,620,635,0.990008756723898,-0.4463,0.2124,0.3174,0.2727,0.4805
train,359595,120000,software tester,f,1991,79.0,state,2008,79.4,state,B.Tech/B.E.,electronics and communication engineering,79.3,2012,365,435,365,0.229481754911755,-0.880999999999999,-0.9033,0.672,-0.0846,-0.4455
train,359807,240000,software developer,m,1988,69.5,state,2006,72.0,state,MCA,computer application,68.15,2012,515,465,495,0.952245572924303,0.3555,0.9688,0.3817,0.8848,-0.4455
train,355786,120000,customer service,f,1991,84.6,state,2008,69.5,state,B.Tech/B.E.,information technology,63.25,2012,535,355,395,0.342314899911815,-1.4606,-0.5913,-0.4891,2.2068,-0.1295
train,829991,325000,programmer analyst,m,1991,70.0,icse,2010,75.0,icse,B.Tech/B.E.,computer science & engineering,68.0,2014,440,585,560,0.911395278391328,0.2718,0.3789,1.0859,-1.3753,0.4805
train,333394,415000,systems analyst,m,1989,87.0,state,2006,83.0,state,B.Tech/B.E.,computer engineering,73.8,2012,425,465,625,0.563267823666597,-1.6538,-0.2012,0.0552,1.70743,-0.1295
train,54023,420000,software engineer,m,1985,77.4,cbse,2005,73.2,cbse,B.Tech/B.E.,electronics and communication engineering,73.3,2010,555,525,565,0.694479327708463,0.8192,0.8128,-0.344,-0.1727,-0.6035
train,624843,110000,product manager,f,1991,78.0,state,2009,79.8,state,B.Tech/B.E.,electrical engineering,76.0,2013,450,475,165,0.0177048421112623,-0.3027,-0.9531,0.6248,0.3995,-1.244
train,921313,330000,application developer,f,1992,81.2,state,2010,81.6,state,B.Tech/B.E.,information technology,71.2,2014,625,570,470,0.622642915849938,-0.4463,0.5454,0.7785,-2.3895,-0.4776
train,65707,630000,software engineer,m,1988,84.16,n/a,2006,80.4,n/a,B.Tech/B.E.,electronics & telecommunications,63.6,2010,535,475,415,0.0587928000083534,-1.4992,-0.1232,0.0914,2.2949,-1.2354
train,641222,300000,software engineer,f,1992,92.3,state,2009,93.9,state,B.Tech/B.E.,information technology,76.9,2013,465,510,635,0.765673581234011,1.4208,1.7109,-0.1437,-1.6289,0.8637
train,1086345,300000,project engineer,f,1994,80.0,cbse,2011,81.0,cbse,B.Tech/B.E.,electronics and communication engineering,82.6,2015,370,445,390,0.338786347219528,-0.4463,-0.2871,-0.1437,2.1743,1.4386
train,640251,300000,software developer,m,1992,81.5,state,2009,77.5,state,B.Tech/B.E.,computer science & engineering,74.6,2013,510,525,680,0.901489571371033,-1.0208,0.3789,-0.4511,-1.2486,0.0973
train,811394,325000,system engineer,m,1990,93.8,cbse,2009,76.0,cbse,B.Tech/B.E.,electronics and communication engineering,72.5,2014,615,415,680,0.338786347219528,1.5644,1.5444,1.8543,-0.3612,0.0973
train,954255,330000,associate software engineer,m,1992,88.0,state,2010,90.0,state,B.Tech/B.E.,electronics and communication engineering,63.29,2014,580,470,555,0.783303536670298,0.2718,0.0459,0.6248,-1.8824,1.0554
train,999631,300000,systems engineer,f,1993,93.0,state,2010,88.2,state,B.Tech/B.E.,electronics and communication engineering,90.0,2014,510,530,520,0.0531603052826837,0.4155,0.2124,-0.2974,-0.4879,1.4386
train,336560,450000,software engineer,f,1989,93.67,cbse,2007,72.6,cbse,B.Tech/B.E.,computer engineering,78.0,2012,485,565,475,0.864685413370085,0.9737,0.5008,-1.3599,0.41483,-0.9194
train,120544,250000,system administrator,m,1989,63.0,state,2006,52.7,state,B.Tech/B.E.,computer engineering,54.43,2010,375,365,305,0.123016731640823,-2.7357,-2.7754,-1.0697,1.2374,-2.3412
train,1152034,180000,automation engineer,m,1991,75.16,state,2008,82.03,state,B.Tech/B.E.,electronics & instrumentation eng,80.98,2013,360,565,430,0.338786347219528,1.5644,-0.1206,1.7007,-0.4879,1.0554
train,781935,70000,associate software engineer,f,1991,81.0,cbse,2008,53.0,state,B.Tech/B.E.,computer science & engineering,67.0,2013,615,645,470,0.744758354008939,-0.3027,0.5454,1.2396,0.7798,-0.2859
train,937953,350000,systems administrator,f,1992,90.0,cbse,2010,87.0,cbse,B.Tech/B.E.,computer science & engineering,75.3,2014,510,535,450,0.991230625262871,0.7027,-0.2871,1.0859,-0.6147,-1.244
train,1066913,120000,service engineer,m,1993,75.0,state,2010,60.4,state,B.Tech/B.E.,electrical engineering,72.0,2014,350,445,510,0.557389505646088,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511
train,1149020,300000,software engineer,f,1991,72.45,state,2009,73.63,state,B.Tech/B.E.,electronics and communication engineering,66.45,2013,615,460,310,-1.0,-0.8772,0.2124,0.1637,0.1459,-0.4776
train,639536,210000,mechanical design engineer,m,1990,71.0,state,2008,61.0,cbse,B.Tech/B.E.,mechanical engineering,74.43,2013,440,435,485,0.755375120895548,1.4208,1.0449,1.2396,0.5262,1.247
train,1097251,325000,system engineer,m,1989,76.2,cbse,2009,67.6,cbse,B.Tech/B.E.,computer science & engineering,62.37,2013,455,505,330,-1.0,1.2772,1.0449,0.1637,-0.7415,0.2889
train,1166852,325000,etl developer,f,1992,85.6,state,2010,87.8,state,B.Tech/B.E.,computer science & engineering,72.3,2014,570,605,415,0.563267823666597,1.2772,1.3779,1.3933,-1.3753,0.2889
train,217052,470000,sql dba,f,1988,87.0,n/a,2005,80.0,n/a,B.Tech/B.E.,information technology,70.0,2011,545,495,555,0.864685413370085,-1.1901,-0.1232,-1.5051,0.7673,0.1864
train,297454,150000,software developer,m,1988,77.8,n/a,2006,61.0,n/a,B.Tech/B.E.,information technology,53.3,2011,525,605,425,0.413838255788123,-0.1082,0.6568,-0.7794,-0.4078,0.0284
train,1183033,305000,client services associate,f,1993,89.0,state,2010,90.6,state,B.Tech/B.E.,computer science & engineering,70.4,2014,335,505,630,0.622642915849938,1.4208,-0.2871,0.1637,-2.2627,0.6721
train,732786,365000,system engineer,m,1990,85.62,state,2008,81.0,state,B.Tech/B.E.,electronics and communication engineering,85.7,2013,475,605,650,0.538386892985096,0.8463,0.2124,1.0859,-0.995,0.8637
train,827497,325000,systems engineer,m,1992,93.8,cbse,2010,90.4,cbse,B.Tech/B.E.,electronics and electrical engineering,78.53,2014,580,605,590,0.163630926631106,0.1282,-0.7866,-1.9881,-0.6147,0.6721
train,510199,770000,engineer,m,1990,79.6,cbse,2008,87.6,cbse,B.Tech/B.E.,computer engineering,79.68,2012,580,670,900,0.990008756723898,-1.1901,-0.1232,-0.344,0.1798,-0.2875
train,1202631,300000,operations analyst,f,1993,91.0,state,2010,90.0,state,B.Tech/B.E.,computer science & engineering,79.0,2014,650,425,450,0.622642915849938,0.8463,0.2124,1.0859,-0.4879,0.6721
train,1142387,180000,trainee software engineer,m,1993,73.4,state,2010,65.8,state,B.Tech/B.E.,information technology,68.0,2014,455,505,630,0.356536487724475,-1.1644,0.0459,-0.6048,-1.2486,-1.0524
train,324799,355000,project engineer,m,1991,86.85,state,2008,87.17,state,B.Tech/B.E.,electronics and communication engineering,64.6,2012,544,575,525,0.538386892985096,0.3555,0.9688,0.0914,-1.23027,0.1864
train,796601,275000,business development manager,m,1992,87.0,cbse,2009,68.0,cbse,B.Tech/B.E.,electronics and communication engineering,69.0,2014,475,535,765,0.338786347219528,1.8517,-1.6191,-1.3733,-1.2486,1.0554
train,1093269,400000,software engineer,f,1992,72.0,cbse,2010,68.5,cbse,B.Tech/B.E.,computer science & engineering,74.0,2014,580,580,400,0.635978756456794,1.1336,0.5454,0.6248,-0.3612,0.4805
train,809634,240000,software engineer,m,1991,71.0,state,2009,70.8,state,B.Tech/B.E.,computer science & engineering,75.0,2013,325,485,575,0.911395278391328,0.1282,1.2114,2.008,0.2727,0.6721
train,325937,420000,software engineer,f,1991,88.0,state,2008,89.0,state,B.Tech/B.E.,information technology,78.0,2012,515,465,395,0.735795709224656,0.9737,1.5928,0.8171,-0.96597,0.3444
train,57277,535000,senior engineer,m,1989,77.4,state,2006,80.0,state,B.Tech/B.E.,mechanical engineering,71.9,2010,365,555,575,0.654107474545933,-0.1082,0.3448,1.3977,0.5323,0.3444
train,937958,325000,system engineer,f,1992,91.3,icse,2010,85.0,icse,B.Tech/B.E.,information technology,81.0,2014,500,450,555,0.842248322257836,0.99,1.0449,0.3174,-0.6147,1.0554
train,902841,430000,software engineer,m,1992,83.0,state,2010,82.0,state,B.Tech/B.E.,computer science & engineering,71.0,2014,425,465,470,-1.0,-0.7335,-0.4536,0.1637,1.0333,-0.2859
train,1068968,60000,web designer and joomla administrator,m,1991,93.28,state,2009,77.5,state,B.Tech/B.E.,electronics and electrical engineering,70.36,2013,475,485,450,0.931749687274917,0.99,0.8784,-0.1437,-1.6289,0.2889
train,898295,180000,data analyst,m,1992,76.0,cbse,2010,71.0,cbse,B.Tech/B.E.,information technology,68.8,2014,555,585,470,0.486747008438193,-1.4517,-0.9531,-1.2196,0.2727,-1.244
train,214454,190000,project assistant,f,1989,74.6,cbse,2006,68.6,cbse,B.Tech/B.E.,computer engineering,77.0,2012,395,435,575,0.735795709224656,0.2009,-0.2793,-0.4891,1.1199,-0.4455
train,262077,80000,customer service representative,m,1987,75.83,state,2007,62.0,icse,B.Tech/B.E.,computer engineering,71.0,2011,425,355,425,0.600057182338341,-0.2628,0.3448,0.0914,-0.5253,0.1864
train,850062,325000,test engineer,m,1992,91.8,state,2009,89.0,state,B.Tech/B.E.,computer science & engineering,66.2,2013,675,500,575,0.744758354008939,0.99,1.7109,0.1637,1.0333,1.247
train,705093,325000,project engineer,m,1992,79.0,state,2009,90.0,state,B.Tech/B.E.,electronics and communication engineering,75.0,2013,625,535,595,-1.0,-1.7389,-0.9531,-0.2974,-0.995,0.0973
train,1043815,800000,senior web developer,m,1990,83.4,cbse,2009,70.0,cbse,B.Tech/B.E.,computer science & engineering,78.0,2013,665,520,570,0.991230625262871,0.4155,0.5454,-0.2974,-0.4879,0.8637
train,1253642,325000,system engineer,m,1992,74.8,cbse,2010,65.5,cbse,B.Tech/B.E.,information technology,66.1,2014,545,565,475,0.23780283983757,-0.4463,0.0459,0.7785,1.794,0.6721
train,335296,120000,technical support engineer,m,1989,58.33,state,2007,73.33,state,B.Tech/B.E.,computer science & engineering,71.97,2012,395,325,585,0.744758354008939,0.8192,0.5008,0.2366,-0.05527,0.6603
train,349849,240000,senior business analyst,m,1989,78.3,n/a,2006,63.8,n/a,MCA,computer application,72.0,2012,465,335,365,0.308400582860308,-1.4992,-0.2012,0.2729,0.4148,-0.2875
train,1157712,300000,systems engineer,f,1992,83.4,cbse,2010,80.3,cbse,B.Tech/B.E.,electronics and communication engineering,73.4,2014,735,530,415,0.493596387301038,0.2718,0.3789,0.7785,-0.7415,0.8637
train,1245332,160000,programmer,m,1991,70.0,cbse,2008,60.0,cbse,MCA,computer application,70.0,2015,440,395,440,0.735795709224656,1.5644,1.7109,-0.6048,-1.8824,0.4805
train,572458,370000,senior software engineer,m,1990,58.0,state,2007,66.4,state,B.Tech/B.E.,electronics and communication engineering,66.0,2012,335,455,595,-1.0,0.8479,0.9028,-0.4899,-0.8177,0.7906
